schema_version,split_id,sample,selected_on_train,trade_dates,experiment_id,strategy_id,direction_filter,minimum_zone_aggression_ratio,maximum_zone_volume,maximum_zone_levels,minimum_extreme_volume_share,input_trades,evaluated_trades,target_hits,losses,other_exits,win_rate,net_usd,average_net_usd,long_trades,short_trades,notes
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=2:min_extreme_share=1,liquidity_sweep_vap_trap_reversal,all,1.5,50,2,1,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=2:min_extreme_share=1,liquidity_sweep_vap_trap_reversal,long,1.5,50,2,1,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=2:min_extreme_share=1,liquidity_sweep_vap_trap_reversal,short,1.5,50,2,1,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=3:min_extreme_share=0,liquidity_sweep_vap_trap_reversal,all,1.5,50,3,0,11,4,0,4,0,0,-1001.5,-250.375,2,2,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=3:min_extreme_share=0,liquidity_sweep_vap_trap_reversal,long,1.5,50,3,0,11,2,0,2,0,0,-607,-303.5,2,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=3:min_extreme_share=0,liquidity_sweep_vap_trap_reversal,short,1.5,50,3,0,11,2,0,2,0,0,-394.5,-197.25,0,2,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=3:min_extreme_share=0.25,liquidity_sweep_vap_trap_reversal,all,1.5,50,3,0.25,11,4,0,4,0,0,-1001.5,-250.375,2,2,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=3:min_extreme_share=0.25,liquidity_sweep_vap_trap_reversal,long,1.5,50,3,0.25,11,2,0,2,0,0,-607,-303.5,2,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=3:min_extreme_share=0.25,liquidity_sweep_vap_trap_reversal,short,1.5,50,3,0.25,11,2,0,2,0,0,-394.5,-197.25,0,2,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=3:min_extreme_share=0.5,liquidity_sweep_vap_trap_reversal,all,1.5,50,3,0.5,11,2,0,2,0,0,-444.5,-222.25,1,1,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=3:min_extreme_share=0.5,liquidity_sweep_vap_trap_reversal,long,1.5,50,3,0.5,11,1,0,1,0,0,-203.5,-203.5,1,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=3:min_extreme_share=0.5,liquidity_sweep_vap_trap_reversal,short,1.5,50,3,0.5,11,1,0,1,0,0,-241,-241,0,1,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=3:min_extreme_share=0.75,liquidity_sweep_vap_trap_reversal,all,1.5,50,3,0.75,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=3:min_extreme_share=0.75,liquidity_sweep_vap_trap_reversal,long,1.5,50,3,0.75,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=3:min_extreme_share=0.75,liquidity_sweep_vap_trap_reversal,short,1.5,50,3,0.75,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=3:min_extreme_share=1,liquidity_sweep_vap_trap_reversal,all,1.5,50,3,1,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=3:min_extreme_share=1,liquidity_sweep_vap_trap_reversal,long,1.5,50,3,1,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=3:min_extreme_share=1,liquidity_sweep_vap_trap_reversal,short,1.5,50,3,1,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=5:min_extreme_share=0,liquidity_sweep_vap_trap_reversal,all,1.5,50,5,0,11,6,0,6,0,0,-1283.5,-213.91666667,3,3,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=5:min_extreme_share=0,liquidity_sweep_vap_trap_reversal,long,1.5,50,5,0,11,3,0,3,0,0,-735.5,-245.16666667,3,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=5:min_extreme_share=0,liquidity_sweep_vap_trap_reversal,short,1.5,50,5,0,11,3,0,3,0,0,-548,-182.66666667,0,3,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=5:min_extreme_share=0.25,liquidity_sweep_vap_trap_reversal,all,1.5,50,5,0.25,11,5,0,5,0,0,-1130,-226,3,2,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=5:min_extreme_share=0.25,liquidity_sweep_vap_trap_reversal,long,1.5,50,5,0.25,11,3,0,3,0,0,-735.5,-245.16666667,3,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=5:min_extreme_share=0.25,liquidity_sweep_vap_trap_reversal,short,1.5,50,5,0.25,11,2,0,2,0,0,-394.5,-197.25,0,2,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=5:min_extreme_share=0.5,liquidity_sweep_vap_trap_reversal,all,1.5,50,5,0.5,11,3,0,3,0,0,-573,-191,2,1,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=5:min_extreme_share=0.5,liquidity_sweep_vap_trap_reversal,long,1.5,50,5,0.5,11,2,0,2,0,0,-332,-166,2,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=5:min_extreme_share=0.5,liquidity_sweep_vap_trap_reversal,short,1.5,50,5,0.5,11,1,0,1,0,0,-241,-241,0,1,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=5:min_extreme_share=0.75,liquidity_sweep_vap_trap_reversal,all,1.5,50,5,0.75,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=5:min_extreme_share=0.75,liquidity_sweep_vap_trap_reversal,long,1.5,50,5,0.75,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=5:min_extreme_share=0.75,liquidity_sweep_vap_trap_reversal,short,1.5,50,5,0.75,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=5:min_extreme_share=1,liquidity_sweep_vap_trap_reversal,all,1.5,50,5,1,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=5:min_extreme_share=1,liquidity_sweep_vap_trap_reversal,long,1.5,50,5,1,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1.5:max_zone_volume=50:max_zone_levels=5:min_extreme_share=1,liquidity_sweep_vap_trap_reversal,short,1.5,50,5,1,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1.5:max_zone_volume=100:max_zone_levels=1:min_extreme_share=0,liquidity_sweep_vap_trap_reversal,all,1.5,100,1,0,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1.5:max_zone_volume=100:max_zone_levels=1:min_extreme_share=0,liquidity_sweep_vap_trap_reversal,long,1.5,100,1,0,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1.5:max_zone_volume=100:max_zone_levels=1:min_extreme_share=0,liquidity_sweep_vap_trap_reversal,short,1.5,100,1,0,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1.5:max_zone_volume=100:max_zone_levels=1:min_extreme_share=0.25,liquidity_sweep_vap_trap_reversal,all,1.5,100,1,0.25,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1.5:max_zone_volume=100:max_zone_levels=1:min_extreme_share=0.25,liquidity_sweep_vap_trap_reversal,long,1.5,100,1,0.25,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1.5:max_zone_volume=100:max_zone_levels=1:min_extreme_share=0.25,liquidity_sweep_vap_trap_reversal,short,1.5,100,1,0.25,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1.5:max_zone_volume=100:max_zone_levels=1:min_extreme_share=0.5,liquidity_sweep_vap_trap_reversal,all,1.5,100,1,0.5,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1.5:max_zone_volume=100:max_zone_levels=1:min_extreme_share=0.5,liquidity_sweep_vap_trap_reversal,long,1.5,100,1,0.5,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1.5:max_zone_volume=100:max_zone_levels=1:min_extreme_share=0.5,liquidity_sweep_vap_trap_reversal,short,1.5,100,1,0.5,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1.5:max_zone_volume=100:max_zone_levels=1:min_extreme_share=0.75,liquidity_sweep_vap_trap_reversal,all,1.5,100,1,0.75,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1.5:max_zone_volume=100:max_zone_levels=1:min_extreme_share=0.75,liquidity_sweep_vap_trap_reversal,long,1.5,100,1,0.75,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1.5:max_zone_volume=100:max_zone_levels=1:min_extreme_share=0.75,liquidity_sweep_vap_trap_reversal,short,1.5,100,1,0.75,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1.5:max_zone_volume=100:max_zone_levels=1:min_extreme_share=1,liquidity_sweep_vap_trap_reversal,all,1.5,100,1,1,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1.5:max_zone_volume=100:max_zone_levels=1:min_extreme_share=1,liquidity_sweep_vap_trap_reversal,long,1.5,100,1,1,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1.5:max_zone_volume=100:max_zone_levels=1:min_extreme_share=1,liquidity_sweep_vap_trap_reversal,short,1.5,100,1,1,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1.5:max_zone_volume=100:max_zone_levels=2:min_extreme_share=0,liquidity_sweep_vap_trap_reversal,all,1.5,100,2,0,11,1,0,1,0,0,-403.5,-403.5,1,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1.5:max_zone_volume=100:max_zone_levels=2:min_extreme_share=0,liquidity_sweep_vap_trap_reversal,long,1.5,100,2,0,11,1,0,1,0,0,-403.5,-403.5,1,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1.5:max_zone_volume=100:max_zone_levels=2:min_extreme_share=0,liquidity_sweep_vap_trap_reversal,short,1.5,100,2,0,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1.5:max_zone_volume=100:max_zone_levels=2:min_extreme_share=0.25,liquidity_sweep_vap_trap_reversal,all,1.5,100,2,0.25,11,1,0,1,0,0,-403.5,-403.5,1,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1.5:max_zone_volume=100:max_zone_levels=2:min_extreme_share=0.25,liquidity_sweep_vap_trap_reversal,long,1.5,100,2,0.25,11,1,0,1,0,0,-403.5,-403.5,1,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1.5:max_zone_volume=100:max_zone_levels=2:min_extreme_share=0.25,liquidity_sweep_vap_trap_reversal,short,1.5,100,2,0.25,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1.5:max_zone_volume=100:max_zone_levels=2:min_extreme_share=0.5,liquidity_sweep_vap_trap_reversal,all,1.5,100,2,0.5,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1.5:max_zone_volume=100:max_zone_levels=2:min_extreme_share=0.5,liquidity_sweep_vap_trap_reversal,long,1.5,100,2,0.5,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1.5:max_zone_volume=100:max_zone_levels=2:min_extreme_share=0.5,liquidity_sweep_vap_trap_reversal,short,1.5,100,2,0.5,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1.5:max_zone_volume=100:max_zone_levels=2:min_extreme_share=0.75,liquidity_sweep_vap_trap_reversal,all,1.5,100,2,0.75,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1.5:max_zone_volume=100:max_zone_levels=2:min_extreme_share=0.75,liquidity_sweep_vap_trap_reversal,long,1.5,100,2,0.75,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1.5:max_zone_volume=100:max_zone_levels=2:min_extreme_share=0.75,liquidity_sweep_vap_trap_reversal,short,1.5,100,2,0.75,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=all:min_zone_ratio=1.5:max_zone_volume=100:max_zone_levels=2:min_extreme_share=1,liquidity_sweep_vap_trap_reversal,all,1.5,100,2,1,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=long:min_zone_ratio=1.5:max_zone_volume=100:max_zone_levels=2:min_extreme_share=1,liquidity_sweep_vap_trap_reversal,long,1.5,100,2,1,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
1,trap_filter_train_dates=8_holdout_dates=7,holdout,false,2026-06-04;2026-06-08;2026-06-10;2026-06-11;2026-06-12;2026-06-17;2026-06-19,liquidity_sweep_vap_trap_filter:direction=short:min_zone_ratio=1.5:max_zone_volume=100:max_zone_levels=2:min_extreme_share=1,liquidity_sweep_vap_trap_reversal,short,1.5,100,2,1,11,0,0,0,0,0,0,0,0,0,post-diagnostic VAP trap filter sweep
